,NASDAQ 100,NASDAQ 100,NASDAQ 100,NASDAQ 100,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,SP 500,SP 500,SP 500,SP 500
,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal
Date,,,,,,,,,,,,
2018-05-08,6815.47998046875,6682.373307291667,6702.090087890625,1,1586.3900146484375,1561.7413330078125,1551.3889038085938,1,2671.919921875,2661.9486165364583,2705.301096191406,1
2018-05-09,6893.2099609375,6686.373307291667,6707.07548828125,1,1596.050048828125,1562.5739990234374,1552.1049047851564,1,2697.7900390625,2661.22529296875,2705.6504956054687,1
2018-05-10,6963.5498046875,6698.950618489584,6712.811884765625,1,1603.7099609375,1564.5666666666666,1553.0725048828126,1,2723.070068359375,2663.2213053385417,2706.3610961914064,1
2018-05-11,6952.56005859375,6717.937955729167,6717.674287109375,1,1606.7900390625,1567.4113362630208,1553.8362048339843,1,2727.719970703125,2667.0599772135415,2706.8801953125,1
2018-05-14,6964.3701171875,6738.9759765625,6722.185288085938,1,1600.3399658203125,1569.959334309896,1554.3504040527343,1,2730.1298828125,2671.0493001302084,2707.279895019531,1
2018-05-15,6888.5400390625,6764.275325520834,6726.263989257813,1,1600.3399658203125,1573.0966634114584,1554.9863037109376,1,2711.449951171875,2676.17529296875,2707.5796948242187,1
2018-05-16,6929.97021484375,6792.010677083334,6730.838891601563,1,1616.3699951171875,1577.4899983723958,1555.7492041015626,1,2722.4599609375,2681.7126302083334,2708.011794433594,1
2018-05-17,6901.6298828125,6808.809342447917,6735.128291015625,1,1625.2900390625,1581.9833333333333,1556.531004638672,1,2720.1298828125,2685.2586263020835,2708.367392578125,1
2018-05-18,6866.25,6822.802669270834,6739.139091796875,1,1626.6300048828125,1586.6760009765626,1557.3680041503906,1,2712.969970703125,2688.129296875,2708.66369140625,1
2018-05-21,6905.52978515625,6842.8,6743.862788085938,1,1637.43994140625,1593.0466634114584,1558.3001037597655,1,2733.010009765625,2693.7932942708335,2709.188791503906,1
2018-05-22,6893.6201171875,6856.910677083333,6748.447490234375,1,1625.239990234375,1598.040665690104,1559.113104248047,1,2724.43994140625,2698.4359537760415,2709.606989746094,1
2018-05-23,6953.6298828125,6877.520670572917,6753.56958984375,1,1627.6099853515625,1602.8873291015625,1559.899903564453,1,2733.2900390625,2704.9439615885417,2710.064489746094,1
2018-05-24,6949.7001953125,6897.9353515625,6759.102392578125,1,1628.219970703125,1608.3313232421874,1560.8270031738282,1,2727.760009765625,2711.479296875,2710.6059887695315,1
2018-05-25,6960.919921875,6910.722005208333,6763.598193359375,1,1626.9300537109375,1612.4199951171875,1561.5962036132812,1,2721.330078125,2715.3399739583333,2710.8611889648437,1
2018-05-29,6926.5400390625,6917.7,6767.105595703125,1,1623.6500244140625,1615.4,1562.306904296875,1,2689.860107421875,2716.4886555989583,2710.629189453125,1
2018-05-30,6976.3701171875,6928.426009114583,6771.02349609375,1,1647.989990234375,1619.5066650390625,1563.2296044921875,1,2724.010009765625,2719.961328125,2710.6293896484376,1
2018-05-31,6967.72998046875,6933.394010416667,6774.167895507812,1,1633.6099853515625,1622.0106608072917,1563.965604248047,1,2705.27001953125,2720.459993489583,2710.2505908203125,1
2018-06-01,7083.93017578125,6941.419368489584,6778.2408984375,1,1647.97998046875,1624.9619954427083,1564.8273034667968,1,2734.6201171875,2721.2299967447916,2710.1196923828124,1
2018-06-04,7143.56982421875,6954.153352864583,6782.897197265625,1,1653.3699951171875,1628.0673258463542,1565.7600036621093,1,2746.8701171875,2722.5066731770835,2710.0754931640627,1
2018-06-05,7166.75,6967.645345052083,6787.938095703125,1,1664.6300048828125,1632.3533284505208,1566.8083032226561,1,2748.800048828125,2723.7513509114583,2710.0811938476563,1
2018-06-06,7210.080078125,6989.08134765625,6792.953994140625,1,1675.949951171875,1637.393994140625,1567.69990234375,1,2772.35009765625,2727.8113606770835,2710.129094238281,1
2018-06-07,7152.830078125,7003.938671875,6796.89689453125,1,1667.77001953125,1640.820662434896,1568.4579028320313,1,2770.3701171875,2731.00537109375,2709.9703955078126,1
2018-06-08,7152.6201171875,7020.671354166667,6801.051694335937,1,1672.489990234375,1643.9673258463542,1569.4531030273438,1,2779.030029296875,2734.9320475260415,2709.9964965820313,1
2018-06-11,7168.47998046875,7040.82001953125,6804.633696289063,1,1674.6800537109375,1647.1706624348958,1570.3333032226562,1,2782.0,2739.5340494791667,2709.7908959960937,1
2018-06-12,7209.18017578125,7061.06337890625,6808.61169921875,1,1682.300048828125,1650.1613362630208,1571.38900390625,1,2786.85009765625,2743.123388671875,2709.6790966796875,1
2018-06-13,7205.259765625,7081.83935546875,6812.32099609375,1,1676.5400390625,1653.5813395182292,1572.1781042480468,1,2775.6298828125,2746.5360514322915,2709.3323950195313,1
2018-06-14,7279.58984375,7103.57001953125,6816.054096679687,1,1684.719970703125,1657.388671875,1572.973603515625,1,2782.489990234375,2749.8160481770833,2708.8275952148438,1
2018-06-15,7255.759765625,7123.973990885416,6818.977094726562,1,1683.9100341796875,1661.1013427734374,1573.705604248047,1,2779.659912109375,2753.2760416666665,2708.2328955078124,1
2018-06-18,7251.41015625,7143.340006510417,6822.2976953125,1,1692.4599609375,1665.4700032552084,1574.6125036621095,1,2773.75,2756.770703125,2707.5949951171874,1
2018-06-19,7228.0400390625,7163.440006510416,6825.41509765625,1,1693.449951171875,1670.1233317057292,1575.530302734375,1,2762.590087890625,2761.6193684895834,2706.8283959960936,1
2018-06-20,7280.7001953125,7183.728678385417,6827.992397460937,1,1706.989990234375,1674.0566650390624,1576.5196020507813,1,2767.320068359375,2764.5067057291667,2705.7728955078123,1
2018-06-21,7217.490234375,7200.379361979167,6830.2841015625,1,1688.949951171875,1677.74599609375,1577.4280017089843,1,2749.760009765625,2767.472705078125,2704.7351953125,1
2018-06-22,7197.509765625,7207.951334635417,6832.951899414063,1,1685.5799560546875,1680.2526611328126,1578.4556018066405,1,2754.8798828125,2768.8233561197917,2704.0596948242187,1
2018-06-25,7038.169921875,7200.924674479166,6833.833696289063,1,1657.510009765625,1680.528662109375,1579.2809020996094,1,2717.070068359375,2766.8366861979166,2702.992294921875,1
2018-06-26,7068.2001953125,7194.3546875,6835.500698242187,1,1668.530029296875,1680.788663736979,1580.1675024414062,1,2723.06005859375,2765.1206868489585,2702.003095703125,1
2018-06-27,6969.669921875,7178.32734375,6837.594497070312,1,1640.449951171875,1678.4219970703125,1581.0993017578126,1,2699.6298828125,2760.272672526042,2701.378095703125,1
2018-06-28,7031.60009765625,7170.245345052083,6842.951298828125,1,1645.02001953125,1676.9053304036458,1582.6386022949218,1,2716.31005859375,2756.668668619792,2702.051796875,1
2018-06-29,7040.7998046875,7162.790657552084,6846.699497070313,1,1643.0699462890625,1674.943994140625,1583.9976013183593,1,2718.3701171875,2752.6246744791665,2702.2840991210937,1
2018-07-02,7097.81982421875,7158.07998046875,6851.857495117188,1,1655.0899658203125,1673.63798828125,1585.4688012695312,1,2726.7099609375,2748.938671875,2702.734599609375,1
2018-07-03,7014.5498046875,7145.104622395834,6858.9419921875,1,1660.4200439453125,1672.1793212890625,1587.4351013183593,1,2713.219970703125,2744.029996744792,2704.0567993164063,1
2018-07-05,7101.0498046875,7138.157291666666,6865.825688476562,1,1679.47998046875,1672.3753173828125,1589.4515014648437,1,2736.610107421875,2741.428678385417,2705.2273999023437,1
2018-07-06,7207.330078125,7133.339973958334,6872.66048828125,1,1694.050048828125,1672.9973225911458,1591.4822021484374,1,2759.820068359375,2739.9173502604167,2706.2656005859376,1
2018-07-09,7276.0,7134.689322916666,6879.881889648437,1,1704.5999755859375,1674.3766520182292,1593.5787023925782,1,2784.169921875,2740.218017578125,2707.477900390625,1
2018-07-10,7282.60009765625,7136.76865234375,6885.957592773438,1,1695.6199951171875,1674.5873209635417,1595.3139025878907,1,2793.840087890625,2741.5573567708334,2708.430002441406,1
2018-07-11,7243.97998046875,7137.831315104167,6890.448193359375,1,1683.6600341796875,1673.934659830729,1596.7785034179688,1,2774.02001953125,2742.3193522135416,2708.858203125,1
2018-07-12,7366.25,7143.534635416667,6896.404091796875,1,1690.280029296875,1672.820662434896,1598.2458032226561,1,2798.2900390625,2744.3840169270834,2709.5189038085937,1
2018-07-13,7375.81982421875,7154.08994140625,6902.365390625,1,1687.0799560546875,1672.69599609375,1599.8167028808593,1,2801.31005859375,2747.8206868489583,2710.369404296875,1
2018-07-16,7357.89990234375,7164.7826171875,6908.351791992188,1,1678.5400390625,1672.226668294271,1601.2837036132812,1,2798.429931640625,2750.7240234375,2711.340402832031,1
2018-07-17,7403.89013671875,7189.16396484375,6914.772192382812,1,1687.260009765625,1674.2100016276042,1602.8564038085938,1,2809.550048828125,2756.88935546875,2712.3963037109374,1
2018-07-18,7390.1298828125,7210.625944010417,6919.707490234375,1,1691.8699951171875,1675.7659993489583,1604.283204345703,1,2815.6201171875,2763.060026041667,2713.0795043945313,1
2018-07-19,7352.35986328125,7236.138606770834,6923.340087890625,1,1701.31005859375,1679.82333984375,1605.7030053710937,1,2804.489990234375,2770.0506998697915,2713.3284033203126,1
2018-07-20,7350.22998046875,7257.380598958333,6927.83888671875,1,1696.81005859375,1683.2760091145833,1607.30640625,1,2801.830078125,2775.7520345052085,2713.903903808594,1
2018-07-23,7371.77978515625,7279.445930989584,6933.012485351563,1,1698.4100341796875,1686.9653483072916,1609.166007080078,1,2806.97998046875,2781.659358723958,2714.8354028320314,1
2018-07-24,7406.25,7300.007942708334,6939.569584960937,1,1680.199951171875,1688.6393473307292,1610.8941064453124,1,2820.39990234375,2787.9053548177085,2716.2627026367186,1
2018-07-25,7508.58984375,7332.9439453125,6946.5450830078125,1,1685.199951171875,1690.2913411458333,1612.4144055175782,1,2846.070068359375,2796.762027994792,2717.8109033203127,1
2018-07-26,7400.75,7352.923958333334,6951.73978515625,1,1695.3599853515625,1691.350008138021,1613.9075048828124,1,2837.43994140625,2803.4840169270833,2718.9759033203127,1
2018-07-27,7296.77978515625,7358.887272135416,6955.5773828125,1,1663.3399658203125,1689.3026692708333,1614.9189050292969,1,2818.820068359375,2807.4173502604167,2719.882902832031,1
2018-07-30,7193.10009765625,7353.360611979167,6958.214482421875,1,1653.1300048828125,1685.871337890625,1615.7049047851563,1,2802.60009765625,2808.646028645833,2720.6409033203126,1
2018-07-31,7231.97998046875,7349.9859375,6960.86998046875,1,1670.800048828125,1684.2166748046875,1616.6932055664063,1,2816.2900390625,2810.1426920572917,2721.4141040039062,1
2018-08-01,7272.89013671875,7351.91328125,6962.587080078125,1,1669.260009765625,1683.2566731770833,1617.4144055175782,1,2813.360107421875,2812.7653645833334,2721.6820043945313,1
2018-08-02,7372.14990234375,7352.306608072917,6964.997377929688,1,1682.0999755859375,1682.711336263021,1618.2248046875,1,2827.219970703125,2814.694026692708,2722.12400390625,1
2018-08-03,7395.490234375,7353.61796875,6968.4871826171875,1,1673.3699951171875,1681.7973388671876,1619.0380041503906,1,2840.35009765625,2817.296695963542,2722.874404296875,1
2018-08-06,7438.990234375,7359.023990885416,6972.46728515625,1,1684.31005859375,1682.1820068359375,1620.0380041503906,1,2850.39990234375,2820.7613606770833,2723.883603515625,1
2018-08-07,7462.64990234375,7362.94130859375,6976.78408203125,1,1688.300048828125,1682.2513427734375,1621.1548046875,1,2858.449951171875,2824.0213541666667,2724.994802246094,1
2018-08-08,7469.5498046875,7368.235970052084,6981.280078125,1,1686.8800048828125,1681.9186767578126,1622.163104248047,1,2857.699951171875,2826.8266764322916,2726.051701660156,1
2018-08-09,7466.9599609375,7375.8759765625,6987.30087890625,1,1690.8900146484375,1681.2240071614583,1623.3664038085938,1,2853.580078125,2830.0993489583334,2727.4583032226565,1
2018-08-10,7408.2998046875,7379.747298177083,6992.524677734375,1,1686.800048828125,1680.5566731770834,1624.5303039550781,1,2833.280029296875,2832.196012369792,2728.6217041015625,1
2018-08-13,7401.169921875,7381.706640625,6998.001875,1,1675.3199462890625,1679.017333984375,1625.4905029296874,1,2821.929931640625,2833.19267578125,2729.7217041015624,1
2018-08-14,7447.169921875,7384.434635416666,7005.6509765625,1,1692.5799560546875,1679.842667643229,1626.9776025390624,1,2839.9599609375,2834.4966796875,2731.684404296875,1
2018-08-15,7354.66015625,7374.17265625,7014.1166796875,1,1670.6700439453125,1678.8740071614584,1628.5835034179688,1,2818.3701171875,2832.6500162760417,2733.985505371094,1
2018-08-16,7374.2900390625,7372.408658854167,7020.321279296875,1,1685.75,1678.2333414713542,1630.0038037109375,1,2840.68994140625,2832.8666829427084,2735.806904296875,1
2018-08-17,7377.5400390625,7377.79267578125,7028.79828125,1,1692.949951171875,1680.2073404947917,1631.7976037597657,1,2850.1298828125,2834.95400390625,2738.182001953125,1
2018-08-20,7371.419921875,7389.6806640625,7037.9043798828125,1,1698.68994140625,1683.2446695963542,1633.6542028808594,1,2857.050048828125,2838.5840006510416,2740.702502441406,1
2018-08-21,7397.22998046875,7400.697330729166,7046.065380859375,1,1718.050048828125,1686.394669596354,1635.5404028320313,1,2862.9599609375,2841.6953287760416,2742.9234008789062,1
2018-08-22,7424.60009765625,7410.811328125,7056.402983398438,1,1722.5400390625,1689.946671549479,1637.8405029296875,1,2861.820068359375,2844.925992838542,2745.722802734375,1
2018-08-23,7413.83984375,7413.590657552083,7065.953081054688,1,1717.050048828125,1692.2766764322917,1639.8895031738282,1,2856.97998046875,2846.9099934895835,2748.148103027344,1
2018-08-24,7485.39990234375,7419.584635416667,7075.206479492187,1,1725.6700439453125,1695.7633463541667,1641.8296032714843,1,2874.68994140625,2849.19931640625,2750.4481030273437,1
2018-08-27,7559.1298828125,7427.5939453125,7084.849379882812,1,1728.4100341796875,1698.7033447265626,1643.684403076172,1,2896.739990234375,2852.2886555989585,2752.7871020507814,1
2018-08-28,7570.25,7434.76728515625,7096.219780273437,1,1728.4200439453125,1701.3780110677083,1645.8356030273437,1,2897.52001953125,2854.8933268229166,2755.7176025390627,1
2018-08-29,7660.18017578125,7447.4759765625,7108.09818359375,1,1734.75,1704.5693440755208,1648.0385034179687,1,2914.0400390625,2858.6493326822915,2758.7264038085937,1
2018-08-30,7642.669921875,7459.189973958333,7118.366181640625,1,1732.3499755859375,1707.333341471354,1649.9277026367188,1,2901.1298828125,2861.8193196614584,2761.169001464844,1
2018-08-31,7654.5498046875,7475.606640625,7129.077280273437,1,1740.75,1710.9300048828125,1651.8672021484374,1,2901.52001953125,2866.36865234375,2763.762302246094,1
2018-09-04,7622.31982421875,7490.349967447916,7138.737880859375,1,1733.3800048828125,1714.800675455729,1653.6277026367188,1,2896.719970703125,2871.3546549479165,2766.089602050781,1
2018-09-05,7523.259765625,7495.422623697917,7147.687080078125,1,1727.6500244140625,1717.1386800130208,1655.409102783203,1,2888.60009765625,2874.5973307291665,2768.4126025390624,1
2018-09-06,7453.169921875,7501.98994140625,7155.466977539062,1,1714.469970703125,1720.0586751302083,1656.9235021972656,1,2878.050048828125,2878.575992838542,2770.4147021484373,1
2018-09-07,7430.259765625,7505.721256510416,7161.6058740234375,1,1713.1800537109375,1721.887345377604,1658.2573022460938,1,2871.679931640625,2880.6419921875,2772.0676025390626,1
2018-09-10,7447.68017578125,7510.397265625,7167.750576171875,1,1717.469970703125,1723.5220133463542,1659.5964013671876,1,2877.1298828125,2882.4419921875,2773.7525024414062,1
2018-09-11,7507.8701171875,7519.4939453125,7175.080375976562,1,1718.4000244140625,1724.8360188802083,1661.0422021484376,1,2887.889892578125,2884.497981770833,2775.7001025390623,1
2018-09-12,7488.06005859375,7525.549283854167,7183.2834765625,1,1715.699951171875,1724.679345703125,1662.5580017089844,1,2888.919921875,2886.2286458333333,2777.887902832031,1
2018-09-13,7561.68994140625,7534.688606770834,7192.412377929688,1,1714.3199462890625,1724.1313395182292,1664.080001220703,1,2904.179931640625,2889.05263671875,2780.2268017578126,1
2018-09-14,7545.5,7543.465950520834,7202.776879882813,1,1721.719970703125,1724.4426676432292,1665.7644006347657,1,2904.97998046875,2892.25263671875,2782.9310009765627,1
2018-09-17,7434.72998046875,7540.087955729166,7211.9847802734375,1,1703.550048828125,1722.9680013020834,1667.2952014160155,1,2888.800048828125,2893.193310546875,2785.4250024414064,1
2018-09-18,7494.39990234375,7535.772623697917,7220.432280273438,1,1710.969970703125,1721.805330403646,1668.8260009765625,1,2904.31005859375,2893.6979817708334,2787.7987036132813,1
2018-09-19,7490.31982421875,7530.4439453125,7228.771977539062,1,1702.9300537109375,1720.1059977213542,1670.292901611328,1,2907.949951171875,2894.393310546875,2790.179104003906,1
2018-09-20,7569.02978515625,7524.367252604166,7238.4065771484375,1,1720.1800537109375,1719.13466796875,1672.0759020996093,1,2930.75,2895.5073079427084,2793.006103515625,1
2018-09-21,7531.06982421875,7516.92724609375,7246.89767578125,1,1712.3199462890625,1717.7993326822916,1673.695802001953,1,2929.669921875,2897.409977213542,2795.7548022460937,1
2018-09-24,7548.75,7509.87392578125,7255.940375976563,1,1705.3199462890625,1715.4373291015625,1675.1999011230469,1,2919.3701171875,2898.5999837239583,2798.5918041992186,1
2018-09-25,7563.18994140625,7505.93193359375,7265.137475585938,1,1708.81005859375,1713.7993326822916,1676.8224011230468,1,2915.56005859375,2899.855989583333,2801.450104980469,1
2018-09-26,7563.08984375,7508.587272135416,7273.077172851563,1,1691.6099853515625,1711.3966634114583,1678.082501220703,1,2905.969970703125,2901.013981119792,2803.87560546875,1
